0001	Donald Trump	Oh, we had such luck in Orlando, we love being in Orlando.
0002	Donald Trump	Thank you.
0003	Donald Trump	Thank you, Orlando.
0004	Donald Trump	What a turnout!
0005	Donald Trump	What a turnout!
0006	Donald Trump	You know this is a very big arena for a Tuesday night.
0007	Donald Trump	I said, you know, if we have about three or four empty seats, the fake news will say, Headlines "He didn't fill up the arena", so I said, maybe we shouldn't take a chance.
0008	Donald Trump	Maybe we shouldn't go to Orlando as you go someplace else, then I said, "No, I think, we'll go to Orlando."
0009	Donald Trump	And  and not only did we fill it up, but we had 120,000 requests.
0010	Donald Trump	That means you folks have come out very, very good.
0011	Donald Trump	Congratulations.
0012	Donald Trump	I want to thank our great Vice President Mike Pence and his wonderful wife, Karen Pence, and our magnificent First Lady Melania, thank you.
0013	Donald Trump	I am thrilled to be back in my second home.
0014	Donald Trump	That's what it is.
0015	Donald Trump	It's my second home.
0016	Donald Trump	In many cases, I think I could say it's my first home, if you want to know the truth.
0017	Donald Trump	It's the great state of Florida, very historic, because exactly four years ago this week, I announced my campaign for president of the United States and it turned out to be more than just a political campaign.
0018	Donald Trump	It turned out to be a great political movement because of you.
0019	Donald Trump	A great movement.
0020	Donald Trump	A movement made up of hard working patriots who love their country, love their flag, love their children, and who believe that a nation must care for its own citizens first.
0021	Donald Trump	Together, we stared down a corrupt and broken political establishment and we restored government of, by, and for the people.
0022	Donald Trump	Our country is now thriving, prospering and booming.
0023	Donald Trump	And frankly, it's soaring to incredible new heights.
0024	Donald Trump	Our economy is the envy of the world, perhaps the greatest economy we've had in the history of our country.
0025	Donald Trump	And as long as you keep this team in place, we have a tremendous way to go.
0026	Donald Trump	Our future has never ever looked brighter or sharper.
0027	Donald Trump	The fact is, the American Dream is back, it's bigger and better, and stronger than ever, before.
0028	Donald Trump	2016 was not merely another fouryear election.
0029	Donald Trump	This was a defining moment in American history.
0030	Donald Trump	Ask them right there.
0031	Donald Trump	By the way, that is a lot of fake news back there, that's a lot.
0032	Donald Trump	You know what I say, the amount of press we have tonight reminds me of the Academy Awards before it went political and their ratings went down the tubes.
0033	Donald Trump	This was our chance to reclaim our government from a permanent political class that enriched itself at your expense.
0034	Donald Trump	As I said, what a wonderful beautiful day at my inauguration, we did not merely transfer power from one party to another, but we transferred power back to you, the proud citizens of the United States of America.
0035	Donald Trump	We stared down the unholy alliance of lobbyists and donors and special interests, who made a living, bleeding our country dry.
0036	Donald Trump	That's what we've done.
0037	Donald Trump	We broke down the doors of Washington backrooms, where deals were cut to close our companies, give away your jobs, shut down our factories, and surrender your sovereignty and your very way of life, and we've ended it.
0038	Donald Trump	We took on a political machine that tried to take away your voice and your vote.
0039	Donald Trump	They tried to take away your dignity and your destiny, but we will never let them do that, will we?
0040	Donald Trump	Many times I said, "We would drain the swamp.",
0041	Donald Trump	and that's exactly what we're doing right now, we're draining the swamp.
0042	Donald Trump	And that's why the swamp is fighting back so viciously and violently.
0043	Donald Trump	For the last two and a half years, we have been under siege, and with the Mueller report we won, and now they want a do over, they want a do over.
0044	Donald Trump	Let's do it again, didn't work out too well, let's do it again.
0045	Donald Trump	They want a do over.
0046	Donald Trump	No president should ever have to go through this again.
0047	Donald Trump	It is so bad for our great country.
0048	Donald Trump	Our hopes, the great hopes.
0049	Donald Trump	Our patriotic movement has been under assault from the very first day.
0050	Donald Trump	We accomplish more than any other president has in the first two and a half years of a presidency and under circumstances that no president has had to deal with before, because we did in the middle of the great and illegal witch hunt, things that nobody have been able to accomplish, not even close.
0051	Donald Trump	Nobody's done what we have done in two and a half years.
0052	Donald Trump	We went through the greatest witch hunt in political history.
0053	Donald Trump	The only collusion was committed by the Democrats, the fake news media and their operatives and the people who funded the phony dossier, crooked Hillary Clinton and the DNC.
0054	Donald Trump	It was all an illegal attempt to overturn the results of the election spy on our campaign, which is what they did and subvert our democracy.
0055	Donald Trump	Remember, the insurance policy, just in case Hillary Clinton lost.
0056	Donald Trump	Remember the insurance policy?
0057	Donald Trump	They appointed 18 very angry Democrats to try to take down our incredible movement.
0058	Donald Trump	After two years, 1.4 million pages of documents, 500 search warrants, 500 witnesses, 2,800 subpoenas, and 40 FBI agents working round the clock.
0059	Donald Trump	What did they come up with?
0060	Donald Trump	No collusion.
0061	Donald Trump	And the facts that led our great attorney general to determine no obstruction.
0062	Donald Trump	No collusion, no obstruction.
0063	Donald Trump	And they spent $40 million on this witch hunt, $40 million.
0064	Donald Trump	That's right, they spent $40 million, probably a hell of a lot more than that.
0065	Donald Trump	And think about it, nobody's been tougher on Russia than Donald Trump.
0066	Donald Trump	Nobody.
0067	Donald Trump	We call it The Russian hoax.
0068	Donald Trump	Remember, President Obama's famous line caught on the open mic, secretly telling the Russian president to quote, "Inform Vladimir that after my election I'll have more flexibility."
0069	Donald Trump	Okay.
0070	Donald Trump	Remember that?
0071	Donald Trump	Remember that?
0072	Donald Trump	Lot of people remember that, I remembered it.
0073	Donald Trump	I saw it happen, I didn't like it.
0074	Donald Trump	They don't bring it up.
0075	Donald Trump	The fake news will never bring it up.
